"frn","provider_id","brand_name","cnt_locations","cnt_locations_services","has_copperwire","has_coaxial_cable","has_fiber","has_wireless","has_satel","array_agg"
"0007435902","170012 ","Bluesky Communications","7831","15393",False,True,True,True,False,"{AS}"
"0007452204","130416 ","Doylestown Cable TV","3706","3706",False,True,False,False,False,"{OH}"
"0007458805","130140 ","Bloomingdale Communications, Inc.","2370","2370",False,False,True,False,False,"{MI}"
"0007472319","300150 ","Stratus Networks, Inc.","501820","501820",False,False,True,False,False,"{IA,IL,MO,WI}"
"0007491137","130218 ","Cedar Falls Utilties","13638","13638",False,False,True,True,False,"{IA}"
"0007494776","130335 ","Consolidated Communications","486565","486565",True,True,True,False,False,"{AL,CA,CO,FL,GA,IL,KS,ME,MN,MO,ND,NH,OK,PA,TX,VT,WA}"
"0007494776","130335 ","Fidium","312356","312356",False,False,True,False,False,"{CA,IL,MN,ND,PA,TX}"
"0007494776","130335 ","Fidium Fiber","10468","10468",False,False,True,False,False,"{MN,ND}"
"0007543713","470016 ","City of Norway","1845","1845",False,True,False,False,False,"{MI}"
"0007556152","130150 ","Brandenburg Telecom LLC","50788","73301",True,False,True,False,False,"{KY}"
"0007566961","131016 ","TWN Communications","1259720","1273841",False,False,True,True,False,"{AZ,CA,IN,NM,NV,OK,TX}"
"0007573520","140092 ","Twin Valley Communications, Inc","9960","9963",False,False,True,True,False,"{KS}"
"0007618929","130142 ","Bevcomm","718","718",False,True,False,False,False,"{MN}"
"0007630791","190059 ","BOYCOM CABLEVISION INC.","4317","4338",False,True,True,True,False,"{MO}"
"0007635584","250069 ","Sister Lakes Cable","1677","1849",False,True,True,False,False,"{MI}"
"0007649882","190308 ","Cable Tv Of East Alabama","35385","35385",False,True,True,False,False,"{AL}"
"0007690258","130183 ","ClearWave","2875","2880",False,False,True,False,False,"{FL,GA,IL,KS}"
"0007719719","190146 ","FastTrack Communications","580","580",True,False,True,False,False,"{CO,NM}"
"0007734387","130239 ","Norvado","2485","2485",True,False,True,False,False,"{WI}"
"0007738446","130996 ","US Signal Company","421","421",True,False,True,False,False,"{IL,IN,MI,OH,WI}"
"0007759517","130425 ","Dobson Telephone Co Inc","5234","5234",True,False,True,False,False,"{OK}"
"0007761273","190305 ","Quantum Internet & Telephone","41804","43783",True,False,True,True,False,"{MD}"
"0007770084","130742 ","LigTel Communications","7307","7307",False,False,True,False,False,"{IN}"
"0007802291","390120 ","Iris Networks","20","20",False,False,True,False,False,"{TN}"
"0007864895","130427 ","Right Fiber","37132","37132",False,False,True,False,False,"{AR,TN}"
"0007864895","130427 ","Ritter Communications Inc.","80983","80983",False,False,True,False,False,"{AR,MO,TN,TX}"
"0007877517","130032 ","Syringa Networks, LLC","1344","1344",False,False,True,False,False,"{ID,UT}"
"0008039323","240062 ","Mountain Communications, LLC","4011","4011",False,False,True,False,False,"{MD}"
"0008064941","440203 ","AMA TechTel Communications","57907","57948",True,False,True,True,False,"{TX}"
"0008095655","131167 ","Orbitel Communications","23669","23669",False,True,True,False,False,"{AZ}"
"0008113276","130711 ","Newwave Broadband","753","753",False,False,False,True,False,"{KS}"
"0008114050","460060 ","Norwood Broadband","7768","11477",False,True,True,False,False,"{MA}"
"0008181448","190003 ","5G-X","48826","48826",False,False,False,True,False,"{TX}"
"0008188633","180064 ","Web Fire Communications, Inc.","26409","26458",True,False,True,True,False,"{TX}"
"0008197303","170058 ","EPlus Broadband","30831","30831",False,False,True,False,False,"{TN}"
"0008206997","130369 ","Crown Point Network Technologies, Inc dba Bridge Point Communication","1028","1028",False,False,True,False,False,"{NY}"
"0008206997","130369 ","Crown Point Telephone Corporation","1025","1025",True,False,True,False,False,"{NY}"
"0008229783","190364 ","Telnet Worldwide, Inc.","254","254",True,False,True,False,False,"{IN,MI,WI}"
"0008232423","190142 ","E-Tel, LLC","614","1228",True,False,True,False,False,"{KY,TN}"
"0008245839","130079 ","Astound_Broadband","548598","568182",True,True,True,False,False,"{CA,OR,WA}"
"0008267999","130283 ","Windomnet","2193","2193",False,False,True,False,False,"{MN}"
"0008270738","180012 ","ElbertonNET","9112","9390",False,True,True,False,False,"{GA}"
"0008288532","130757 ","Mapleton Communications Management Agency","648","648",True,True,True,False,False,"{IA}"
"0008293649","130037 ","All West/Wyoming Inc.","21425","22290",False,True,True,True,False,"{WY}"
"0008295321","190284 ","PDS","30637","37505",True,False,True,True,False,"{GU}"
"0008295925","140097 ","Gigabit Minnesota","3796","3796",False,False,True,False,False,"{MN}"
"0008295925","140097 ","Velocity Fiber","22","22",False,False,True,False,False,"{MN}"
"0008295925","140097 ","Velocity VO","2","2",False,False,True,False,False,"{MN}"
"0008308405","131090 ","Range Telephone Cooperative Inc.","2013","3193",True,False,True,True,False,"{MT}"
"0008343162","131413 ","Windstream Buffalo Valley, Inc.","17409","21803",True,True,True,False,False,"{PA}"
"0008358285","131206 ","Smartcom Telephone","25","25",False,False,True,False,False,"{TX}"
"0008358285","131206 ","Smartcom Telephone, LLC","16139","16139",False,False,True,False,False,"{TX}"
"0008410102","130988 ","Summit Broadband Inc.","29597","38818",False,True,True,False,False,"{FL}"
"0008424194","140001 ","Access Cable","2873","5746",False,True,True,False,False,"{KY}"
"0008437147","130234 ","Chariton Valley Communication Corporation","16746","16746",False,False,True,False,False,"{MO}"
"0008437964","130400 ","DELCOM","19781","20222",True,False,True,True,False,"{NM,TX}"
"0008460081","131145 ","S&T Communications LLC","32899","61424",False,True,True,True,False,"{KS}"
"0008515595","150316 ","Socket Telecom, LLC","67630","67630",False,False,True,False,False,"{MO}"
"0008538555","370064 ","ACD.net","175395","175395",False,False,True,False,False,"{IN,MI,OH}"
"0008590846","460000 ","123.NET Inc","72313","115902",False,False,True,True,False,"{MI}"
"0008616757","240032 ","DayStarr","9626","9626",False,False,True,False,False,"{MI}"
"0008669897","130130 ","BTC Broadband","19132","19132",True,False,True,False,False,"{OK}"
"0008701773","130103 ","Beamspeed","328365","334138",False,True,True,True,False,"{AL,AZ,CA,GA,NE,NM,TX,VA}"
"0008702433","131378 ","Hopper Telecommunications LLC","5010","5010",True,True,True,False,False,"{AL}"
"0008759771","130902 ","NHTC","637","637",False,False,True,False,False,"{AL}"
"0008794414","131226 ","Fastwyre Broadband","16517","16811",False,True,True,False,False,"{NE}"
"0008814782","300005 ","AcmeCommuniationsInc","2055","2055",False,False,True,False,False,"{IN}"
"0008814816","130385 ","D & P Communications","82","82",True,False,False,False,False,"{MI}"
"0008830846","160127 ","Giant Communications","12452","24672",True,True,True,True,False,"{KS}"
"0008845703","130774 ","MCG","17456","17457",False,False,True,True,False,"{IA}"
"0009008442","250027 ","iLines","10004","10010",False,False,True,True,False,"{IN}"
"0009009069","130278 ","San Bruno CityNet Services","6595","6616",False,True,True,False,False,"{CA}"
"0009118415","130425 ","Dobson Fiber","51794","51794",False,False,True,False,False,"{AR,OK}"
"0009179409","131073 ","Progressive Rural Telephone Co-Op., Inc.","7758","7758",False,False,True,False,False,"{GA}"
"0009180969","130785 ","Martelle Communications Cooperative","952","1030",True,True,True,False,False,"{IA}"
"0009234436","130398 ","Delcambre Telephone Co.","1849","1849",False,False,True,False,False,"{LA}"
"0009254095","320018 ","Brown Dog Networks","656912","656912",False,False,False,True,False,"{MO}"
"0009260118","460048 ","K-PowerNet LLC","1091","1091",False,False,True,False,False,"{MO,OK}"
"0009281262","131303 ","Communications Plus, Inc.","206","206",False,False,True,False,False,"{WV}"
"0009329830","131349 ","Three River Communications, LLC","3677","7709",True,True,True,False,False,"{NE}"
"0009361080","190015 ","Aeneas Communications, LLC","44659","44659",False,False,True,False,False,"{TN}"
"0009405531","130030 ","BuzzBroadband","15468","15468",False,False,True,False,False,"{AL}"
"0009470766","180032 ","HOME TOWN CABLE TV, LLC","7897","7901",False,True,True,False,False,"{FL}"
"0009484890","130647 ","Info-Ed, Inc.","95","95",False,False,False,True,False,"{KY,TN}"
"0009485921","130487 ","FBA FTC 063023","716","716",False,False,False,True,False,"{CO}"
"0009558909","190123 ","DigitalPath, Inc.","471971","471971",False,False,False,True,False,"{CA,NV}"
"0009568379","410085 ","Roseau Electric Cooperative, Inc.","1454","1454",False,False,True,False,False,"{MN}"
"0009572884","130081 ","Choice Wireless","464097","464097",False,False,False,True,False,"{AZ,CO,NM,UT}"
"0009588377","130264 ","Citizens Telecom Solutions LLC","5856","5856",False,False,True,False,False,"{PA}"
"0009598616","300186 ","ICS Advanced Technologies","787","787",False,False,True,True,False,"{CA,IA,IL,MD,NC,NE,OH,OK,OR,SD,TX}"
"0009599770","310018 ","CCT Telecomm","142","142",False,False,False,True,False,"{CA}"
"0009611385","190506 ","Cyber Mesa","1092","1095",True,False,True,True,False,"{NM}"
"0009633983","270011 ","Alyrica","135275","489435",True,False,True,True,False,"{OR}"
"0009635731","190311 ","Razzolink Inc.","198687","198687",False,False,False,True,False,"{CA}"
"0009700188","130311 ","Colorado Valley Communications, Inc.","5197","6917",False,False,True,True,False,"{TX}"
"0009700592","131361 ","SELCO","10968","16063",False,True,True,False,False,"{MA}"
"0009719931","270024 ","CITY OF WYANDOTTE","10017","10023",False,True,True,False,False,"{MI}"
"0009729393","130641 ","Independence Telecommunications Utility","3375","3375",False,True,True,False,False,"{IA}"
"0009764655","130695 ","killduffbdc6302023892023","176","176",False,False,True,False,False,"{IA}"
"0009795329","130524 ","YK Communications","2637","2637",False,False,True,False,False,"{TX}"
"0009821547","130778 ","Manti Tele Communications Co, Inc.","1738","1738",False,False,False,True,False,"{UT}"
"0009828450","130856 ","MLGC","1789","3578",False,False,True,False,False,"{ND}"
"0009846494","130623 ","Hotwire Communications","105442","105442",False,True,True,False,False,"{CA,FL,GA,MD,NC,NJ,PA,SC,TX,VA}"
"0009873712","131103 ","""EATEL Corp.""","34494","34497",False,True,True,False,False,"{LA}"
"0009923020","480068 ","Orion Broadband","2317","2317",False,True,False,False,False,"{CA}"
"0009965104","130784 ","NEHALEM TELECOM","3691","3691",True,False,True,False,False,"{OR}"
"0010000172","140036 ","FJ Communications","623","623",False,False,True,False,False,"{OH}"
"0010104388","131283 ","Piedmont Communications Services, Inc.","10876","10930",True,True,True,False,False,"{NC}"
"0010211167","160151 ","Southeastern Services","191","195",False,False,True,True,False,"{FL,GA}"
"0010271377","190219 ","LUS Fiber","47591","47591",False,False,True,False,False,"{LA}"
"0010291540","410084 ","Reynolds Media","593","593",False,False,False,True,False,"{AR}"
"0010322352","460675 ","Fox Xchange","204","204",False,False,True,False,False,"{IA}"
"0010480093","131167 ","Burlington Telecom","12678","12678",False,False,True,False,False,"{VT}"
"0010480978","190504 ","Allo Communications, LLC","206472","206472",False,False,True,False,False,"{AZ,CO,NE}"
"0010522530","200008 ","BendTel","132","132",False,False,True,False,False,"{OR}"
"0010568673","190405 ","Whip_City_Fiber","23384","23384",False,False,True,False,False,"{MA,NY,VT}"
"0010601185","190256 ","Foremost Telecommunications","427057","427057",False,False,True,False,False,"{TX}"
"0010601185","190256 ","Foremost  Telecommunications","8","8",True,False,False,False,False,"{TX}"
"0010626414","130705 ","Kraus Electronics Systems","8127","8127",False,True,True,False,False,"{IL}"
"0010716884","390073 ","Michwave Technologies Inc.","37391","37646",False,False,True,True,False,"{MI}"
"0010729390","470015 ","City of Griffin","99","99",False,False,True,False,False,"{GA}"
"0010746295","131106 ","Reynolds Cable, Inc.","1257","1258",False,False,True,True,False,"{IL}"
"0010746295","131106 ","Reynolds Telephone Company","614","614",False,False,True,False,False,"{IL}"
"0010753986","131431 ","Viola Communications, Inc","474","474",False,False,True,False,False,"{IL}"
"0010766228","130500 ","First Step Internet, LLC","68555","68555",False,False,True,True,False,"{ID,WA}"
"0010969780","131397 ","UniTel","4592","4709",True,False,True,False,False,"{ME}"
"0011119633","130122 ","Great Works Internet","3811","3860",True,False,True,False,False,"{ME,NH}"
"0011167079","400038 ","Salsgiver Inc","29941","29941",False,False,True,False,False,"{PA}"
"0011210416","330025 ","Hunt Telecommunications","660","660",False,False,True,False,False,"{AL,FL,LA,MS,TX}"
"0011227055","290075 ","Benton PUD","336","336",False,False,True,False,False,"{WA}"
"0011227055","290075 ","Clallam PUD","271","271",False,False,True,False,False,"{WA}"
"0011227055","290075 ","Franklin PUD","403","403",False,False,True,False,False,"{WA}"
"0011227055","290075 ","Kitsap PUD","1220","1220",False,False,True,False,False,"{WA}"
"0011227055","290075 ","NoaNet","350","350",False,False,True,False,False,"{WA}"
"0011227055","290075 ","Pacific PUD","126","128",False,False,True,False,False,"{WA}"
"0011227055","290075 ","Pend Oreille PUD","1587","1599",False,False,True,False,False,"{WA}"
"0011245867","131226 ","Fastwyre Broadband","23271","23271",False,False,True,False,False,"{LA}"
"0011272671","131384 ","Twin Lakes","10636","19525",False,False,True,False,False,"{TN}"
"0011278702","130233 ","Westphalia Broadband Inc","4295","4454",True,False,True,False,False,"{MI}"
"0011283405","360068 ","Pioneer Broadband","13010","17177",True,False,True,False,False,"{ME}"
"0011291671","240006 ","BalsamWest FiberNET, LLC","2097","2114",True,False,True,True,False,"{NC}"
"0011394137","450153 ","Cherokee Cablevision","57","59",False,True,False,True,False,"{NC}"
"0011396082","130986 ","Rally Networks","274","274",True,False,True,False,False,"{WA}"
"0011411097","130908 ","New Windsor Communications, Inc.","298","298",False,False,True,False,False,"{IL}"
"0011412129","130690 ","SLIC Network Solutions","37878","37878",False,False,True,True,False,"{NY}"
"0011414059","131396 ","United Communications Inc","73733","84408",False,False,True,True,False,"{TN}"
"0011421815","220071 ","Vogtmann Engineering Inc","2708","2708",False,True,True,False,False,"{MI}"
"0011458999","131309 ","GTA","35690","41048",True,False,True,True,False,"{GU}"
"0011475738","131191 ","Simply Bits","343981","416058",False,False,False,True,False,"{AZ}"
"0011496445","131394 ","Evertek, Inc.","31971","46885",False,False,True,True,False,"{IA}"
"0011548526","131026 ","PenTeleData","669014","669014",False,True,True,False,False,"{NJ,PA}"
"0011562717","240109 ","Montana Internet Corporation","38529","54250",False,False,True,True,False,"{MT}"
"0011563277","290065 ","LV.Net","728528","728528",False,False,False,True,False,"{AZ,CA,NV}"
"0011574746","140076 ","reasnorbdc6302023","232","232",True,False,True,False,False,"{IA}"
"0011581931","131378 ","GoNetspeed","19007","19007",False,False,True,False,False,"{NY}"
"0011585528","330025 ","Information Transport Solutions, Inc.","25","25",False,False,True,False,False,"{AL,FL}"
"0011618238","470091 ","Benchmark Communications","16","17",True,False,True,False,False,"{AL,FL,LA,MS}"
"0011653508","350118 ","Workable Programs & Systems, Inc.","14","14",False,False,False,True,False,"{OK}"
"0011679826","160127 ","Cal-Ore Communications, Inc.","30543","37698",True,False,True,True,False,"{CA,OR}"
"0011862927","440186 ","Direct Communications Cedar Valley","13198","13198",False,False,True,False,False,"{UT}"
"0011915014","131486 ","RIVERSTREET NETWORKS","5169","5169",False,False,True,False,False,"{NC}"
"0011928140","130416 ","Heritage Telephone Company","2876","2876",False,False,True,False,False,"{OH}"
"0011987070","131167 ","A","3","3",False,True,False,False,False,"{AZ}"
"0011987070","131167 ","Orbitel Communications","19083","19083",False,True,True,False,False,"{AZ}"
"0012004347","380086 ","Network Tool and Die Company Inc.","41","41",True,False,True,True,False,"{KS}"
"0012037123","170025 ","CMS Internet","45601","54124",False,True,True,True,False,"{MI}"
"0012141842","420187 ","GBT Communications, Inc.","6154","10300",False,True,True,True,False,"{KS}"
"0012147906","130270 ","Barnesville Municipal Telephone","1086","1086",False,False,True,False,False,"{MN}"
"0012207346","130011 ","Adak Eagle Enterprises","305","305",False,False,True,False,False,"{AK}"
"0012312963","160127 ","WNM Communications Corporation","77421","77421",False,False,False,True,False,"{NM}"
"0012328621","420110 ","Rocky Mountain Internet Inc","19213","19213",False,False,False,True,False,"{MT}"
"0012361036","470021 ","CVEC  CVEC Connect","444","444",False,False,True,False,False,"{TX}"
"0012369286","130627 ","HughesNet","114782177","114782177",False,False,False,False,True,"{AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY}"
"0012441952","130254 ","altafiber Extended Territories","110937","167796",True,True,True,False,False,"{IN,OH}"
"0012486437","130254 ","altafiber Network Solutions","575099","1144387",True,False,True,False,False,"{IN,KY,OH}"
"0012527156","130282 ","CityLink","9323","9344",False,True,True,False,False,"{OH}"
"0012540670","430059 ","Netrix","76","76",False,True,True,False,False,"{AL,AZ,CA,CO,DE,IL,IN,KS,KY,MA,MD,MN,NC,NJ,NY,OH,PA,SC,TN,TX,VA,WA}"
"0012579652","280068 ","ZIRKEL Wireless","13363","13363",False,False,False,True,False,"{CO}"
"0012641163","130226 ","Central Cellular LLC /dba COTC Connections","2531","2544",True,False,True,True,False,"{OK}"
"0012662698","131395 ","United Wireless Communications, Inc.","58558","59124",False,False,True,True,False,"{KS,OK}"
"0012841458","150290 ","Neptuno Media","410480","583563",False,False,True,True,False,"{PR}"
"0012882643","131039 ","Pine Cellular Phones","39184","39184",False,False,False,True,False,"{AR,OK}"
"0012882643","131039 ","Pine Cellular Phones, Inc.","10450","10450",False,False,True,False,False,"{OK}"
"0012927992","200032 ","Nextera Wireless","786324","1572648",False,False,False,True,False,"{MN,WI}"
"0012981569","390102 ","SBC-Wireless","15203","15203",False,False,False,True,False,"{CA}"
"0012981858","190172 ","West Coast Internet","3216","3216",False,True,False,False,False,"{CA}"
"0013114699","170066 ","Monmouth Independence Networks","6028","6028",False,False,True,False,False,"{OR}"
"0013114699","170066 ","Willamette Valley Fiber","5994","5994",False,False,True,False,False,"{OR}"
"0013127899","131411 ","Valley Telecom Group","11061","12625",False,False,True,True,False,"{AZ}"
"0013169313","130588 ","Hardy Communications, INC CLEC","4972","4972",False,False,False,True,False,"{WV}"
"0013169313","130588 ","Hardy Telecommunications, Inc CLEC","4310","4310",False,False,True,False,False,"{WV}"
"0013169313","130588 ","Hardy Telecommunications, INC CLEC","1004","1004",True,False,False,False,False,"{WV}"
"0013194675","180058 ","Independents Fiber Network","27","27",False,False,True,False,False,"{IN,OH}"
"0013198767","320118 ","inland","3103","3103",False,False,True,False,False,"{OR}"
"0013199104","320118 ","windwave","3103","3103",False,False,True,False,False,"{OR}"
"0013321211","130126 ","ECIN","12148","12148",False,False,False,True,False,"{CO}"
"0013350657","131034 ","PC Telcorp, Inc.","2429","4346",False,True,True,True,False,"{CO,NE}"
"0013395207","130455 ","North Penn Long Distance Corporation","6641","6641",False,False,True,False,False,"{NY,PA}"
"0013397740","130455 ","Empire Long Distance Corporation","63836","63836",False,False,True,False,False,"{NY}"
"0013436944","140092 ","SKT, Inc.","3357","3357",False,True,True,False,False,"{KS}"
"0013490644","150254 ","Crossbeam","5200","5200",False,False,True,False,False,"{GA}"
"0013490644","150254 ","SyncGlobal Telecom","4904","5183",False,False,True,True,False,"{GA}"
"0013501689","460025 ","DNA Communications","21529","22550",True,False,True,False,False,"{IL}"
"0013556972","130567 ","IGL TeleConnect","4606","4611",False,False,True,True,False,"{IA,MN}"
"0013561303","380080 ","Mille Lacs Energy Cooperative","2537","2537",False,False,True,False,False,"{MN}"
"0013569280","290123 ","DM-Tech Internet","7757","7757",False,False,False,True,False,"{CA}"
"0013604616","400026 ","MyJEC.net","13343","16692",False,False,True,True,False,"{TX}"
"0013613161","360103 ","WestPAnet","8372","9448",False,True,True,False,False,"{PA}"
"0013686662","310045 ","Iron River Cable","2529","2529",False,True,False,False,False,"{MI}"
"0013709282","360055 ","MUSFiber","12820","12820",False,False,True,False,False,"{TN}"
"0013769708","300066 ","Hunter Communications Inc.","47072","47074",False,True,True,True,False,"{CA,HI,MA,OR,WA,WI}"
"0013775002","330082 ","Washington Broadband","33590","37828",False,True,True,True,False,"{WA}"
"0013778857","130741 ","Liberty","1006586","1074112",False,True,True,False,False,"{PR}"
"0013802327","430129 ","Hometown Cable","61219","61249",False,False,True,True,False,"{OH}"
"0013866488","130696 ","Kinex Telecom","1474","1505",False,False,True,True,False,"{VA}"
"0013869250","131400 ","Unwired Ltd","728069","728069",False,False,False,True,False,"{CA}"
"0013906821","130044 ","Alma Telephone","3652","3652",False,True,False,False,False,"{GA}"
"0013906821","130044 ","ATC Broadband LLC","9422","9523",False,True,True,False,False,"{GA}"
"0014015978","131037 ","Pierce Telephone Co Inc","2152","2215",True,False,True,False,False,"{NE}"
"0014024640","150120 ","LR Communications, Inc.","14409","28134",False,False,True,True,False,"{KS}"
"0014054449","130427 ","Ritter Communications Inc.","31426","31426",False,True,False,False,False,"{AR,MO}"
"0014061097","370151 ","Aeronet Wireless Broadband","760230","866369",False,False,False,True,False,"{PR}"
"0014061097","370151 ","Aeronet Wireless Broadband LLC","569496","569597",False,False,True,True,False,"{PR,VI}"
"0014067565","130631 ","IAMO Telephone Company","2535","2535",False,False,True,True,False,"{IA,MO}"
"0014107205","140078 ","Royell Communications, Inc","37117","91166",False,False,True,True,False,"{IL}"
"0014117139","320039 ","FiberLight","4","4",False,False,False,False,False,"{FL}"
"0014176929","300063 ","Gutierrez-Palmenberg  Inc.","782829","782829",False,False,False,True,False,"{AZ}"
"0014202816","330059 ","PrineTIME Internet Solutions LLC","35479","38032",False,False,True,True,False,"{OR}"
"0014281588","190435 ","Citynet LLC","1342","1343",True,False,True,True,False,"{OH,PA,WV}"
"0014295679","140043 ","Hopi Telecommunications Inc","577","577",True,False,True,True,False,"{AZ}"
"0014319933","130032 ","ATC Communications","736","887",False,False,True,True,False,"{ID,UT}"
"0014363329","240061 ","Montana Opticom","22003","22003",False,False,True,False,False,"{MT}"
"0014395966","160157 ","Zito Media","9489","11388",False,True,True,False,False,"{PA}"
"0014409924","131413 ","Windstream Communications, Inc.","14985","17013",True,False,True,False,False,"{AR,NC}"
"0014426316","410138 ","Double Dog Communications, Inc","25813","25813",False,False,False,True,False,"{MD,PA}"
"0014480248","131226 ","Fastwyre Broadband","11888","15876",True,False,True,False,False,"{NE}"
"0014499438","180048 ","Rapid Systems","1025896","1025896",False,False,False,True,False,"{FL}"
"0014511364","130329 ","LocalTel Communications","4104","4104",True,False,False,True,False,"{WA}"
"0014531073","220005 ","Allied Telecom Group, LLC","368","401",True,True,True,False,False,"{DC,MA,MD,NC,NJ,NY,VA}"
"0014540751","130938 ","Northeast Iowa Telephone Company","1606","1608",False,False,True,True,False,"{IA,WI}"
"0014561450","140055 ","Little Apple Technologies","23342","23342",False,False,False,True,False,"{MT}"
"0014642235","131049 ","Plains Communication Services, LLC","1831","1831",False,False,True,False,False,"{CO}"
"0014645576","290042 ","Western Broadband","169955","169955",False,False,False,True,False,"{TX}"
"0014663652","130845 ","Minburn Communications","7782","7782",False,False,False,True,False,"{IA}"
"0014677009","390093 ","Rainbow Broadband Inc","17","34",False,False,False,True,False,"{NY}"
"0014694327","320112 ","StarTouch","418157","418157",False,False,False,True,False,"{ID,OR,WA}"
"0014705602","131128 ","Roggen Enterprises Broadband LLC","4966","4966",False,False,True,True,False,"{CO}"
"0014735781","190304 ","PES Energize","6024","6024",False,False,True,False,False,"{TN}"
"0014767164","280010 ","Borough of Kutztown","1673","1673",False,False,True,False,False,"{PA}"
"0014802524","220016 ","Compas X-Stream","5027","5062",False,True,True,False,False,"{NC}"
"0014817035","350042 ","UPN","3302","3302",False,False,True,False,False,"{IL}"
"0014817357","350042 ","UPN","95649","95649",False,False,True,False,False,"{AR,AZ,CA,CO,GA,IA,ID,IN,KS,MI,MO,MT,NE,NM,OH,OK,SC,TX,VA,WA,WI,WY}"
"0014860472","300008 ","Airosurf Communications","45460","45460",False,False,False,True,False,"{OK}"
"0014860530","150313 ","Sacred Wind Communications Inc","7302","11034",True,False,True,True,False,"{NM}"
"0014935183","130481 ","bright.net north","1946","1946",False,False,True,True,False,"{OH}"
"0014973705","190227 ","Lightspeed Networks","912","912",True,False,True,False,False,"{CA,OR,WA}"
"0015017189","300025 ","Bug Tussel Wireless LLC","649298","731070",False,False,True,True,False,"{IL,MI,MN,WI}"
"0015024946","130123 ","Big Bend Telecom, LTD","16594","38735",False,False,True,True,False,"{TX}"
"0015034358","160103 ","Allband Communications Cooperative","172","172",False,False,True,False,False,"{MI}"
"0015034358","160103 ","Allband Multimedia","2303","2303",False,False,True,True,False,"{MI}"
"0015045149","130250 ","Christensen Communications Company","2785","2785",True,False,True,True,False,"{MN}"
"0015273956","300192 ","Highline Internet","4983","4983",False,False,True,False,False,"{CO}"
"0015307416","190118 ","Fixed Broadband","15","15",True,False,False,False,False,"{OH}"
"0015331689","310026 ","Voyant Communications","92","92",True,False,True,False,False,"{CO,IA,IL,IN,MI,MN,MO,MT,ND,NE,SD,WI}"
"0015332265","350094 ","South Valley Internet","882","919",True,True,True,True,False,"{CA}"
"0015336449","280001 ","Breezeline","1223554","1234161",False,True,True,False,False,"{CT,DE,FL,MD,ME,NH,NY,OH,PA,SC,VA,WV}"
"0015337090","240058 ","Mid-Hudson Data Corp","1763","1787",False,True,True,True,False,"{MA,NY}"
"0015340417","130569 ","Great Plains Broadband LLC","52500","63975",False,True,True,False,False,"{CO,NE}"
"0015457351","300078 ","Kellin Communications","274281","274281",False,False,False,True,False,"{CO}"
"0015466766","140018 ","CableAmerica","1475","1475",False,True,False,False,False,"{MI}"
"0015518590","290105 ","Television Association of Republic","1676","1691",False,True,True,True,False,"{WA}"
"0015534811","130509 ","Fort Mojave Telecommunications, Inc.","1396","1396",False,False,True,False,False,"{AZ,CA,NV}"
"0015534886","130509 ","FMTV","363","363",False,False,False,True,False,"{AZ,CA}"
"0015535271","270027 ","Columbia iConnect","59861","97795",False,False,True,True,False,"{OR,WA}"
"0015540669","300002 ","Bluebird Network LLC","37078","37078",False,False,True,False,False,"{IA,IL,KS,MO}"
"0015555550","130484 ","OmniTel-FMTC I35","1899","1899",False,False,True,False,False,"{IA}"
"0015561350","130586 ","Central Indiana Communications Inc","16722","16722",True,False,True,False,False,"{IN}"
"0015573256","260003 ","Bertram Internet","641266","699449",False,False,False,True,False,"{IL,WI}"
"0015592397","131497 ","Wired or Wireless Inc.","221245","221818",False,True,True,True,False,"{ID,WA}"
"0015607229","180009 ","ChoiceTEL","921","921",False,False,True,False,False,"{WI}"
"0015616642","250090 ","Wyoming.com","36896","57023",True,False,True,True,False,"{WY}"
"0015643182","220073 ","Mountain West Technologies Corporation","58240","76034",False,False,True,True,False,"{WY}"
"0015656606","170071 ","Intermax Networks","109014","194014",False,True,True,True,False,"{ID,WA}"
"0015678931","130140 ","Bloomingdale Communications, Inc.","4544","4544",False,False,True,False,False,"{MI}"
"0015679053","400130 ","Wtechlink","14395","24076",False,False,True,True,False,"{OR}"
"0015683816","160160 ","ImOn Communications, LLC","78331","78773",False,True,True,True,False,"{IA}"
"0015718596","190307 ","QX.Net","30","30",False,False,False,True,False,"{KY}"
"0015753262","190187 ","energynet","27527","39522",False,False,True,True,False,"{KY,TN}"
"0015784663","130370 ","Optimum","2722344","2738233",False,True,True,False,False,"{AR,AZ,CA,ID,KS,KY,LA,MO,MS,NC,NM,NV,OH,OK,TX,VA,WV}"
"0015798648","190410 ","IdeaTek","63935","73298",True,False,True,True,False,"{KS,OK}"
"0015805351","230022 ","BluegrassNet","242713","242713",False,False,False,True,False,"{IN,KY}"
"0015817075","410156 ","Satview Broadband Ltd.","473","473",False,True,False,False,False,"{NV}"
"0015881154","310078 ","Velocity.Net Communications, Inc.","9163","9163",False,False,True,False,False,"{PA}"
"0015950934","210019 ","Greenlight","25109","25109",False,False,True,False,False,"{NC}"
"0015966914","460067 ","PDS Connect","8645","9060",False,False,True,True,False,"{IN}"
"0015988272","130502 ","FASI","751","751",False,False,False,True,False,"{TX}"
